GEOID,NAME,poverty_rate,log_median_income,unemployment_rate,single_parent_rate,rent_burden_rate,disadvantage_score
17031030800,Census Tract 308; Cook County; Illinois,0.0989676840215439,11.56727159471034,0.0608448928121059,0.0766045548654244,0.3671111111111111,-1.153636582517567
17031030900,Census Tract 309; Cook County; Illinois,0.0543245175125089,11.37922262907872,0.0257142857142857,0.0836363636363636,0.3775620280474649,-1.3524286587294707
17031031000,Census Tract 310; Cook County; Illinois,0.0657635467980295,11.791670218299156,0.0484647802528597,0.0888575458392101,0.3929393706830391,-1.5322478230343002
17031031100,Census Tract 311; Cook County; Illinois,0.0975461366862705,11.437307122011322,0.0242846838182255,0.0805523590333717,0.3122977346278317,-1.3490324128265736
17031031200,Census Tract 312; Cook County; Illinois,0.3441971383147854,10.154751979566992,0.0467855940760686,0.1414012738853503,0.5757902298850575,1.831955400447926
17031031300,Census Tract 313; Cook County; Illinois,0.1997563946406821,11.141020850384026,0.0417594654788418,0.1259541984732824,0.4836501901140684,-0.05212024598543243
17031031400,Census Tract 314; Cook County; Illinois,0.0438773225878665,11.440634302955486,0.0149006622516556,0.0429515418502202,0.5189725627553999,-1.4291539076930249
17031031501,Census Tract 315.01; Cook County; Illinois,0.4586513994910941,10.863795169827055,0.0502572220023743,0.2276519666269368,0.5306838106370544,1.8265040235617447
17031031502,Census Tract 315.02; Cook County; Illinois,0.3101436265709156,10.813438228664085,0.0445374952417205,0.2238372093023256,0.5150999574649086,1.1493069813129997
17031031700,Census Tract 317; Cook County; Illinois,0.0531803962460896,11.288118030169317,0.0446892537933901,0.0504540867810292,0.4291949563530552,-1.1560895932559525
17031031800,Census Tract 318; Cook County; Illinois,0.1365439093484419,11.31828433287873,0.0855412566237698,0.0634920634920634,0.4428044280442804,-0.48334540246927166
17031031900,Census Tract 319; Cook County; Illinois,0.0425873844917637,11.45218771175468,0.0276448697501329,0.1260869565217391,0.4452954048140043,-1.2206926243862977
17031032100,Census Tract 321; Cook County; Illinois,0.1587870434183322,11.191548715994353,0.0714682466209961,0.18854415274463,0.3988970588235294,-0.027589924744474578
17031040100,Census Tract 401; Cook County; Illinois,0.0392875851231011,11.418087173808942,0.0398684751335799,0.0523751522533495,0.5703200775945684,-1.1445040806803723
17031040201,Census Tract 402.01; Cook County; Illinois,0.0907932011331444,11.556789228616616,0.0520984081041968,0.0526875997871208,0.447242206235012,-1.1807037470203883
17031040202,Census Tract 402.02; Cook County; Illinois,0.1560051289357458,11.124789338983838,0.0694689151774477,0.1466584158415841,0.58347876672484,0.18769116507119374
17031040300,Census Tract 403; Cook County; Illinois,0.0625431928127159,11.27567031171137,0.0928019036287923,0.1321695760598503,0.2886075949367088,-0.7539020913402433
17031040401,Census Tract 404.01; Cook County; Illinois,0.072072072072072,11.598176126142436,0.0468146718146718,0.1169724770642201,0.2991573033707865,-1.3824470131607685
17031040402,Census Tract 404.02; Cook County; Illinois,0.1648847707293894,11.504903373867316,0.043254688445251,0.2765399737876802,0.3232804232804233,-0.359445025346144
17031040600,Census Tract 406; Cook County; Illinois,0.0634668782229274,11.397413598256026,0.0195094760312151,0.1128284389489953,0.4415204678362573,-1.1750600459362175
17031040700,Census Tract 407; Cook County; Illinois,0.0935624659028914,11.565185791631311,0.0676088617265087,0.115527950310559,0.3164682539682539,-1.0907127271705153
17031040800,Census Tract 408; Cook County; Illinois,0.0144230769230769,11.64743013380776,0.0317460317460317,0.0129533678756476,0.25,-2.1965097247004577
17031040900,Census Tract 409; Cook County; Illinois,0.0650044523597506,11.36626830512678,0.0665804783451842,0.0287958115183246,0.5263888888888889,-0.9458984744883455
17031050100,Census Tract 501; Cook County; Illinois,0.0517799352750809,11.665114221483948,0.0536705737199259,0.0432432432432432,0.2864077669902912,-1.7480534979865892
17031050200,Census Tract 502; Cook County; Illinois,0.0738655748891163,11.80341359675247,0.0343586387434554,0.0140296180826188,0.4320096269554753,-1.7747082523177822
17031050300,Census Tract 503; Cook County; Illinois,0.0431412200876306,11.929198621794985,0.0111940298507462,0.0,0.202020202020202,-2.6177623568145907
17031050500,Census Tract 505; Cook County; Illinois,0.0231756368511779,11.860500126662084,0.0354464894342195,0.1131756756756756,0.3409090909090909,-1.8866438707005309
